,driver_id,predicted_career_len,rides_per_day,profit_mean,profit_std,responding,arrival,waiting,speed,total_duration,average_ride_time,average_dist_per_ride,10_to_6,9_to_5,per_20_to_22,prime_time,total_prime_time,weekend_per,lifetime_value
207,b9926f42a5fd6cc0c455fe59a21961ab,45,7.11627907,15.60653416,17.74521963,33.32352941,19.2254902,2.972222222,10.94564688,5232.45,17.0995098,6.977961006,0.133986928,0.316993464,0.133986928,0.010113172,3175,0.911764706,4997.720358
208,b9912d7f760895a9a5f9e046a70e7d8e,15,2.357142857,15.39604378,9.434500646,389.3333333,377.3939394,2.48,11.07632455,550.5,16.68181818,6.888782942,0.757575758,0.121212121,0.757575758,0.007568877,250,0.909090909,544.3601193
209,b97fd5240666a3c3ded13df9f73ca71d,49,3.363636364,15.36321583,10.46302118,314.027027,294.6756757,4.709677419,11.68606255,592.05,16.00135135,6.971533403,0.324324324,0.108108108,0.324324324,0.009149002,325,0.783783784,2532.1373
210,b972617c1e490250b2dbcd3353fd436b,70,2.8,11.87270826,6.359535723,235.3571429,223,5.913043478,7.969314005,403.55,14.4125,4.282168023,0.392857143,0.214285714,0.392857143,0.005162516,125,0.964285714,2327.050819
211,b93ff367c79f79437eb5b70dc00a33bb,75,5.707317073,11.95685288,7.854829025,260.6666667,243.3846154,5.237113402,7.318738214,3544.183333,15.14608262,4.132758038,0.068376068,0.423076923,0.068376068,0.023747831,5050,0.688034188,5118.116294
212,b8df3a1ffca045016321353536ac86cf,4,12.33333333,10.16289035,4.838970792,254.4054054,238.2432432,2.774193548,6.586399108,463.45,12.52567568,3.075761459,0.027027027,0.378378378,0.027027027,0.014384867,400,0.756756757,501.3692571
213,b7fbf53260861a5a9022b709abe4d584,67,8.596491228,11.13301456,7.189804203,17.87346939,1.83877551,10.52969121,7.286946254,6704.333333,13.68231293,3.717136674,0.093877551,0.197959184,0.093877551,0.021752101,8750,0.883673469,6412.225754
214,b7de2b55859abf8fb49bf393a5a2816a,52,7.25,14.72080782,13.10771225,46.55702918,28.74535809,3.230538922,8.619477813,6966.216667,18.47802829,5.937997747,0.013262599,0.4933687,0.013262599,0.013457807,5625,0.907161804,5549.744548
215,b7bd34f3d587ea950dabfd4ac7781f2f,88,8.31372549,11.81450063,6.596524801,37.70518868,21.23584906,4.207865169,7.544876771,6204.583333,14.63345126,4.116255849,0.160377358,0.337264151,0.160377358,0.02249681,8375,0.912735849,8643.581323
216,b7b0b507d966d1e1735ecaaf0c3ed5b6,58,8.555555556,14.16891738,12.82188263,119.2835498,95.15584416,10.23280423,10.90514113,6967.016667,15.08012266,6.131117072,0,0.502164502,0,0.006937451,2900,0.924242424,7030.931669
217,b75fb275f65a39b9ae038a7593d91fcb,60,7.829268293,10.88013045,5.679969156,202.2866044,191.1962617,3.787313433,6.22703346,4635.366667,14.4403946,3.352460773,0.14953271,0.246105919,0.14953271,0.021483378,5975,0.92211838,5111.007621
218,b6ec72d2f14dcc90a4e7fd25bd12e9a7,54,10.8627451,11.48502912,7.282531492,91.06859206,70.25812274,11.31524008,6.481800823,8414.3,15.18826715,3.670348932,0.084837545,0.225631769,0.084837545,0.034960325,17650,0.846570397,6736.982965
219,b6c8c21a45ce574430158f6230d9e254,44,9.952380952,10.68315164,5.511243667,237.2057416,220.5885167,3.833333333,6.601911073,2816.916667,13.47807018,3.317422822,0.224880383,0.248803828,0.224880383,0.03328107,5625,0.736842105,4678.202975
220,b6b8068eea005094bf1eeab9c35c9c11,72,8.333333333,12.43557985,9.411982004,85.095,72.86,3.614379085,9.743778393,5371.066667,13.42766667,4.877883169,0.165,0.21,0.165,0.018307971,5900,0.87,7461.34791
221,b66b0833b679faefba66e3f1b9eb579b,78,2.75,11.28125704,7.213570074,318.7727273,304.2045455,15.76315789,8.459698587,565.1166667,12.84356061,4.050827725,0,0.477272727,0,0.008847731,300,0.795454545,2419.829635
222,b66734bd849ac838a9c0830878837979,65,8.545454545,12.8003264,9.728387346,12.03546099,301.287234,5.390041494,8.733966031,4265.683333,15.12653664,4.925546766,0,0.478723404,0,0.010451628,2675,0.985815603,7109.999482
223,b5d89a7f152103c9fc981e3990e9fc86,63,7.720930233,10.71773193,6.74621715,211.7981928,197.873494,4.097560976,7.219200931,4296.666667,12.94176707,3.48326209,0.102409639,0.096385542,0.102409639,0.025213344,6500,0.936746988,5213.304211
224,b5b1d33f7a438b13f85fcc46cc248578,66,3.142857143,13.45387501,9.913446647,390.7954545,384.9090909,4.974358974,11.96142733,576.8333333,13.10984848,5.846340736,0.340909091,0.090909091,0.340909091,0.010112684,350,0.727272727,2790.718074
225,b5b10e1d4132c7c1155f88aa00b9a5c5,53,10.60377358,11.55109509,7.751532655,90.50711744,68.37188612,12.70661157,7.565690168,7941.066667,14.13001186,3.98560746,0.110320285,0.275800712,0.110320285,0.023139209,11025,0.846975089,6491.715438
226,b572ff3bea0c3095a3a5d24db765dd42,35,4.666666667,9.882406241,4.923195621,187.2619048,178.4047619,3.1,7.375730161,467.9333333,11.14126984,3.063678278,0.047619048,0,0.047619048,0.03917937,1100,1,1614.126353
227,b5275d250226cf29df0164d0f62d5ba7,82,9.660714286,10.43249194,4.996227673,22.82255083,2.297597043,9.570526316,6.405023219,7170.7,13.25452865,3.165107327,0.06284658,0.151571165,0.06284658,0.029692592,12775,0.979667283,8264.396562
228,b508b23b0c53f5e3ee71562e531a3a25,61,9,12.42405759,8.842810883,224.0826211,208.6980057,7.726666667,8.435540655,5160.1,14.7011396,4.623462815,0.148148148,0.35042735,0.148148148,0.024708823,7650,0.965811966,6820.807617
229,b2d3f2fb171a12cac427107690c10089,32,3.066666667,15.73837719,14.77933369,555.8478261,553.2826087,3,11.99849499,741.9666667,16.12971014,7.215339694,0.086956522,0.608695652,0.086956522,0.023585965,1050,1,1544.459415
230,b2b3c6614a4a317bdfb7a57ae8a1687d,44,4.166666667,10.92011181,4.800058094,325.88,312.94,4.255813953,6.328526836,715.4666667,14.30933333,3.376179055,0.16,0.2,0.16,0.030283265,1300,0.82,2002.020499
231,b1adb42b262bed41aeab28e9f6e93633,42,13.43333333,11.81802901,7.863853812,14.63275434,1.746898263,4.550955414,6.646319611,6362.1,15.78684864,3.911831248,0.064516129,0.503722084,0.064516129,0.017355381,6625,0.878411911,6667.731966
232,b14d2355eb3b7daf6b07c44a31fb23d4,41,5,10.61712168,4.23168983,201.6,195.15,2.764705882,6.601724138,541.3333333,13.53333333,3.330930692,0,0.075,0,0.013084975,425,0.9,2176.509944
233,b13f722977cced9ee6d2ad25e8761583,44,11.0952381,10.86764934,7.067989959,223.6094421,189.7553648,22.51598174,7.520622347,2991.9,12.84077253,3.600380312,0.184549356,0.291845494,0.184549356,0.028549305,5125,0.703862661,5305.482909
234,b0b60bc559f123caa41ae1e002243c3c,44,8.741935484,11.28246908,5.488756956,246.1881919,221.8892989,16.58704453,6.455840818,4059.933333,14.98130381,3.605835162,0.003690037,0.605166052,0.003690037,0.018883726,4600,0.933579336,4339.747139
235,afc7a3f83a5e5cc87136bceacceed8af,45,9.894736842,13.6037304,10.39269126,48.92819149,23.8856383,13.4672619,9.80610185,5696.633333,15.15062057,5.538985983,0.234042553,0.231382979,0.234042553,0.020991931,7175,0.861702128,6057.239957
236,afc352444f34fc17d988c3fdf916756b,29,4.2,11.00455754,5.02728811,322.0238095,305.0952381,2.90625,6.271929111,615.05,14.64404762,3.424252,0,0.285714286,0,0.022355906,825,1,1340.355108
237,afb63eff111f81c66cc01a5c9f64f2a2,50,11.17391304,12.41326859,8.331768847,69.70038911,50.22568093,13.8215859,8.691196102,7428.716667,14.45275616,4.683102564,0.025291829,0.521400778,0.025291829,0.019182317,8550,0.869649805,6935.239188
238,af8cad352c24bda90b2a5d07e1049181,46,10.67391304,12.32641319,8.80570304,34.9287169,17.44806517,13.03146067,9.118706793,6791.383333,13.83173795,4.702333732,0.433808554,0.124236253,0.433808554,0.021166527,8625,0.775967413,6052.268874
239,af74473d8f38c0c3e8cba5b72f747281,72,2.727272727,13.04888317,10.00407693,256.5833333,245.8,2.404255319,10.51559663,826.0333333,13.76722222,5.397388578,0.283333333,0.083333333,0.283333333,0.01160163,575,0.816666667,2562.326149
240,af4bae4a0b7a75194dbd4951c78bb98a,12,3.25,12.67760367,11.76907741,362.9230769,350.7307692,2.888888889,10.57724941,337.8666667,12.99487179,5.124460959,0,0.807692308,0,0.034530387,700,0.923076923,494.4265431
241,af452fac966efa9d089953c99045bb20,65,14.09259259,11.57880217,6.946299793,42.65965834,27.51773982,5.352238806,7.818284291,10616.21667,13.95035042,4.066305648,0.003942181,0.486202365,0.003942181,0.017465418,11125,0.897503285,10606.39721
242,af39ba3a5cfaddc35f3c1f92bd860ca9,67,6.453125,11.25668527,5.776026084,5.997578692,197.8547215,9.502890173,6.920051069,5913.566667,14.31856336,3.694130128,0.089588378,0.268765133,0.089588378,0.022758403,8075,0.823244552,4866.933408
243,aeda204ee39ccc79f22fe31ed73882ad,13,3.9,9.725995899,4.52442698,179.1794872,195.3589744,2.538461538,6.303778499,467.1166667,11.97735043,2.814914093,0,0.051282051,0,0.025867913,725,1,493.1079921
244,ae08f3a379c6069211342d448f74b606,66,7.289473684,10.74363216,7.371440519,230.4873646,214.7797834,7.274590164,5.337893227,4265.45,15.39873646,3.064491446,0,0.707581227,0,0.014652616,3750,0.996389892,5168.817977
245,add2977c3e55ba8475f60054a75a8b14,10,5.625,13.86952076,9.233255372,313.6444444,301.6666667,2.823529412,10.5523615,660.95,14.68777778,5.778421244,0.311111111,0.266666667,0.311111111,0.037824344,1500,1,780.1605428
246,ad6a8aef632e7684c3b1e1e9dc0f7d23,4,9.2,13.30546232,11.74919025,401.0869565,389.7173913,2.486486486,10.7137233,626.55,13.62065217,5.440537061,0.543478261,0.02173913,0.543478261,0.040566063,1525,0.695652174,489.6410134
247,acedcaee665d04c791bff1bf848af3a0,52,4.9,13.22374061,7.541951682,276.0969388,257.877551,4.551515152,9.775853664,2871.933333,14.65272109,5.340432369,0.454081633,0.137755102,0.454081633,0.020166438,3475,0.882653061,3369.409107
248,ace64b24a38208dc0712bc65314027ac,46,6.896551724,10.94033925,5.849665654,240.4,218.305,11.64088398,8.151191267,2484.05,12.42025,3.774460338,0.445,0.015,0.445,0.026166945,3900,0.875,3470.728314
249,acd7dc6118befb6724aa3752d1cdbea1,26,5.384615385,15.21498645,9.244265483,436.6142857,423.8714286,3.089285714,12.44928502,1050.15,15.00214286,6.963076257,0.257142857,0.214285714,0.257142857,0.025789967,1625,0.814285714,2130.098103
250,acd5d321f5a7e35ccc3bf80a2c744c36,67,9.4375,13.24564324,10.08541256,204.5496689,188.6887417,7.931726908,8.379279043,4902.283333,16.23272627,5.07109286,0.142384106,0.274834437,0.142384106,0.016573909,4875,1,8375.385791
251,ac986e2a577103efe48b23cd17a4b6ed,35,6,11.78161815,5.138312628,212.6190476,199.9047619,3.147058824,7.224158079,627.5333333,14.94126984,4.024187378,0.285714286,0.142857143,0.285714286,0.017263359,650,0.80952381,2474.139812
252,ac51126328b559dd3872766d2455bba0,40,5.9,11.9112472,7.834932947,197.5423729,183.5762712,2.355555556,6.662120196,944.5666667,16.00960452,3.976459031,0,0.593220339,0,0.012792462,725,1,2811.054339
253,ac3c378542ada7cfedc24720ef9e3273,36,3.615384615,11.24583838,5.449876306,226.0425532,216.9787234,3.575,6.187346009,717.0333333,15.25602837,3.519243649,0,0.212765957,0,0.017432941,750,1,1463.689118
254,abc63585621a8cc49099bc9dde677f27,55,14.12,11.66600259,7.136084045,5.703966006,106.805949,11.54147105,8.417260196,9486.566667,13.43706327,4.216756849,0.236543909,0.287535411,0.236543909,0.022707548,12925,0.876770538,9059.817611
255,ab76a5e04d9126c2070bf84ac419f80e,45,5.25,10.72579962,4.783635166,247,225.4047619,13.10810811,6.39867331,575.3666667,13.69920635,3.26805073,0.166666667,0.5,0.166666667,0.04055385,1400,0.523809524,2533.97016
256,aab4ab866a771d21006a07cfff585eff,44,7.305555556,11.76752642,6.904281821,309.365019,295.3079848,6.69527897,7.545804344,3816.05,14.50969582,4.081946353,0.368821293,0.121673004,0.368821293,0.022492717,5150,0.802281369,3782.605993
257,a9dc82f0789aee809c81669dc768ced0,79,9.163636364,13.33644787,9.59082373,49.12301587,27.1031746,11.6713948,9.421511108,7647.366667,15.17334656,5.329732182,0.376984127,0.134920635,0.376984127,0.02152157,9875,0.827380952,9654.618335
258,a9af04859e568ded6758279d805c56e8,53,9.076923077,11.42037133,5.830441534,68.15254237,52.16313559,5.069306931,7.62531139,6496.416667,13.76359463,3.912847313,0.148305085,0.25,0.148305085,0.028348962,11050,0.913135593,5494.0771
259,a95c73a18090636ec3a8033e8a6034c5,58,9.297297297,11.06279495,5.200272382,241.0436047,218.8226744,9.754966887,7.305165796,4663.366667,13.55629845,3.692110098,0.226744186,0.290697674,0.226744186,0.018227175,5100,0.898255814,5965.537428
260,a909251d04212c2b8d369aa619c13ddf,37,2.380952381,12.31979992,6.798358086,308.4,292.26,2.682926829,9.179476687,692.3833333,13.84766667,4.73912287,0.18,0.24,0.18,0.014442866,600,0.92,1085.315707
261,a8bf411134a27779046e2f7ed3b2e1cf,60,2.692307692,14.30319952,9.976986376,301.0571429,279.5714286,3.84375,9.306430742,592.4666667,16.92761905,5.873303874,0.028571429,0.542857143,0.028571429,0.013362214,475,1,2310.516845
262,a854b4bcf206030120913620bc664396,59,9.078947368,10.80309239,6.457230206,225.3855072,211.3043478,3.017301038,6.534404848,4802.133333,13.91922705,3.39097511,0.066666667,0.237681159,0.066666667,0.019869641,5725,0.924637681,5786.761726
263,a84478867f4a6fb6450da1cb47458308,86,7.666666667,11.05420283,6.449945002,59.65043478,44.5826087,7.451476793,6.17863719,8526.5,14.82869565,3.415852353,0.12173913,0.257391304,0.12173913,0.024335894,12450,0.84173913,7288.4044
264,a7fa04a6b4111cac92989ac266ec40d2,31,2.857142857,12.63352969,12.14675786,310.2,321.1833333,3.310344828,11.27965356,719.7,11.995,5.044283164,0.083333333,0.55,0.083333333,0.010999954,475,0.983333333,1118.969772
265,a7ae2d9768b3eddb584395f2d984b3a2,66,10.7826087,11.23462188,5.583118999,3.481854839,160.6048387,9.075294118,6.660955053,7247.416667,14.61172715,3.628620098,0.008064516,0.391129032,0.008064516,0.020639538,8975,0.901209677,7995.143087
266,a7638b7beea5715330ac956372522b07,28,3,10.51279463,4.146433381,351.0512821,335.4615385,2.333333333,8.479709447,449.7166667,11.53119658,3.645514183,0.487179487,0.102564103,0.487179487,0.007412074,200,0.948717949,883.0747489
267,a746873c2f5431e9ac8e12c47a104115,71,5.452380952,11.92566,8.220608698,263.4104803,246.8864629,9.02,9.12854409,3022.05,13.19672489,4.491290281,0.807860262,0,0.807860262,0.021232828,3850,0.777292576,4616.650141
268,a741036dcc0164fabc9155e11816f7c3,56,5.170731707,11.33412479,6.895633605,226.8632075,209.0424528,10.64640884,7.060856301,3037.483333,14.32775157,3.771714925,0.16509434,0.471698113,0.16509434,0.019478845,3550,0.943396226,3281.920232
269,a6fe0a06612bc9d9fd3f7dc1fd9615f0,76,5.220338983,11.6649495,7.867183327,223.1428571,202.9025974,6.936567164,9.040868906,3959,12.8538961,4.332598069,0.564935065,0,0.564935065,0.022417277,5325,0.831168831,4628.019286
270,a69bbe711400a8eaf17206a9d2b4f26a,43,7.567567568,12.0051814,7.883269427,51.02142857,38.975,3.323770492,10.63539668,3370.466667,12.03738095,4.772974813,0.2,0.217857143,0.2,0.02089226,4225,0.935714286,3906.550921
271,a6505f04908e487e37c61c2a2a582eaf,47,4.4,12.1646128,7.800264025,354.0454545,334.8863636,7.605263158,8.61017809,624.2166667,14.18674242,4.554054909,0,0.613636364,0,0.012015059,450,0.681818182,2515.641927
272,a632e60ee41d9aab624a6b7fd6269976,59,11.97222222,11.72215525,7.183625672,15.79118329,193.8909513,7.822888283,7.298956023,6320.383333,14.66446249,3.9905278,0.303944316,0.236658933,0.303944316,0.031050332,11775,0.79350348,8280.074605
273,a60115fe0ec8c0e2d4fb8958a28567f6,51,4.714285714,11.0421579,4.994235269,384.030303,356.6666667,3.64516129,7.692713712,435.75,13.20454545,3.787097365,0,0.393939394,0,0.00669344,175,1,2654.850249
274,a5637a20ede3d6cb3be2d52d17d9174b,85,6.096153846,11.17096202,6.745904786,211.0851735,199.7886435,4.752767528,8.145776991,4067.4,12.83091483,3.896669595,0.123028391,0.126182965,0.123028391,0.024278409,5925,0.955835962,5788.491762
275,a53de9ae055503d13bbcd6e19c5c311e,64,8.181818182,11.06546781,6.085426213,34.54888889,24.58222222,5.904,7.345300637,6015,13.36666667,3.660463986,0.428888889,0.031111111,0.428888889,0.021681906,7825,0.9,5794.281326
276,a533ee906b3e68bcd03e3e2888a844a8,84,5.333333333,15.66570368,11.47392847,19.86764706,2.599264706,3.08,11.00381321,4654.866667,17.11348039,7.020774044,0.033088235,0.209558824,0.033088235,0.012442175,3475,1,7018.235248
277,a4463e077e248abcd96b8ee584e7fec5,65,5.209302326,11.93149312,7.947461446,316.3571429,298.2232143,6.93956044,8.975159546,3008.533333,13.43095238,4.494200373,0.147321429,0.46875,0.147321429,0.01204906,2175,0.96875,4040.059066
278,a4401d3bb25a651812f6781fcce5df77,65,10.58730159,11.47503582,7.78816181,17.76011994,4.415292354,2.951310861,7.636840071,9270.25,13.89842579,3.957152186,0.085457271,0.391304348,0.085457271,0.02521507,14025,0.875562219,7896.828224
279,a3e6503d6fd14f55f5a7a7e993c06c0b,50,6.87804878,11.67273701,8.416718182,262.8368794,250.6453901,8.627118644,6.381349558,4454.05,15.79450355,3.757698742,0.20212766,0.30141844,0.20212766,0.024228885,6475,0.861702128,4014.282728
280,a3e28ae11607ad68dedbc2baff2210e2,16,2.9,10.18967061,4.731421169,185.9310345,174.6206897,3.318181818,6.437887067,366,12.62068966,3.029213518,0,0.413793103,0,0.037568306,825,0.965517241,472.8007163
281,a3c39ee40d7bb0ab8e49efc44cb6735c,88,3.555555556,11.7674802,6.902172624,262.6741071,242.4107143,4.844559585,9.024927808,2920.433333,13.03764881,4.386786109,0.169642857,0.276785714,0.169642857,0.021400934,3750,0.870535714,3681.913805
282,a33de78c73e2b157118fc745e8c2214d,59,7.071428571,13.67277263,9.492396176,48.94612795,31.60942761,8.29389313,8.617244245,4954.116667,16.6805275,5.358973725,0.141414141,0.447811448,0.141414141,0.015979976,4750,0.98989899,5704.476066
283,a324cc0a17ed8b72ef62b06a021224a2,73,4.952380952,10.91418453,6.045591585,199.3846154,180.7548077,8.208092486,8.008987532,2614.733333,12.57083333,3.753575283,0.360576923,0.100961538,0.360576923,0.018484995,2900,0.923076923,3945.737569
284,a2f170312615f7d2d41b80da4d5d7a72,45,6.575757576,11.56229393,5.952334193,233.4516129,212.5115207,11.25,7.181348403,3170.416667,14.61021505,3.911704595,0.152073733,0.414746544,0.152073733,0.020764884,3950,0.917050691,3421.387886
285,a2bdf1915008a135e5ddaf8cf110adf9,44,11.52631579,12.79188912,8.881771084,100.6986301,83.11643836,9.304,8.262820826,6818.333333,15.56697108,4.795522121,0.043378995,0.385844749,0.043378995,0.019188462,7850,0.947488584,6487.507556
286,a2334fdb829cf96fbae920df0cce1587,2,8.333333333,10.35041678,7.220293919,210.84,202.68,2.590909091,5.984667385,340.2333333,13.60933333,3.036549144,0.36,0.32,0.36,0.026942295,550,0.84,172.5069463
287,a22aad223462e8196b76f259752ccee4,82,2.161290323,16.68898686,12.1318396,427.6119403,411.7910448,4.821428571,13.15212718,1100.833333,16.43034826,8.056496322,0,0.611940299,0,0.008327025,550,0.910447761,2957.719156
288,a21d85d9c18b9589f82a618f0531ecac,71,1.736842105,9.329879112,2.273163693,157.5454545,143.4545455,5.555555556,6.679916516,351.3666667,10.64747475,2.651679909,0.212121212,0.03030303,0.212121212,0.050991367,1075,1,1150.521408
289,a1a2b1b116fad0bfb521da9cf92df2b5,52,8.393939394,11.88688572,9.381374191,221.6425993,197.1913357,17.2421875,7.469023266,4134.016667,14.92424789,4.155848537,0.007220217,0.465703971,0.007220217,0.014009781,3475,0.848375451,5188.445512
290,a12d788b7cd01f696bb5ebf28fa739cc,87,6.163265306,13.22931853,9.390480551,18.64900662,7.930463576,3.483146067,9.790521841,4426.316667,14.6566777,5.349889638,0.417218543,0.112582781,0.417218543,0.019015058,5050,0.791390728,7093.614593
291,a0b52413e2eedcc5ca6f31d53ab1a96c,39,4.1,10.26826393,5.576369772,321.6341463,308.6829268,2.470588235,7.346104682,495.4666667,12.08455285,3.309719149,0.146341463,0.463414634,0.146341463,0.014296286,425,0.829268293,1641.895402
292,9fa4b644d8b6ea510119808c37f22223,6,7.8,10.38205268,5.325976903,132.3589744,123.7948718,3.258064516,7.84508005,463.25,11.87820513,3.474174634,0.333333333,0.128205128,0.333333333,0.006296096,175,1,485.8800654
293,9f1b385dd82b5a43f98660a99747e3cc,58,11.96666667,12.37168238,7.943810821,4.543175487,224.4289694,12.86708861,8.199065963,5345.966667,14.89127205,4.551972429,0.21448468,0.323119777,0.21448468,0.021823306,7000,0.610027855,8586.772353
294,9ebbe10ae57214da77ecc43f6a84caf0,76,6.45,11.46797429,6.018634832,218.6434109,202.0813953,5.896860987,7.551166834,3623.766667,14.04560724,3.954194521,0.112403101,0.310077519,0.112403101,0.017592192,3825,0.914728682,5621.600997
295,9e9d4402b1038d103b3add7271d9b8ca,82,5.947368421,11.57227895,5.419568688,64.43584071,49.19690265,5.214092141,7.001276187,6725.766667,14.88001475,3.884042884,0.015486726,0.486725664,0.015486726,0.014930144,6025,0.938053097,5643.617724
296,9e5b47cd6f31b05e75e92a427230ebdc,78,6.901408451,11.55828915,6.848577618,35.05714286,16.85918367,7.63681592,6.730228091,7391.8,15.08530612,3.785187133,0.004081633,0.532653061,0.004081633,0.02886081,12800,0.87755102,6221.941005
297,9e291e9ae23649f498e166278c16344a,77,4.833333333,15.77934894,14.41248256,328.6896552,322.362069,3.744680851,13.4411989,874.1333333,15.07126437,7.552507068,0.034482759,0.413793103,0.034482759,0.005243289,275,0.672413793,5872.547697
298,9e003a96a6aa5a9207530767c2a8b310,26,5.333333333,12.9890319,7.126551501,285.53125,271.21875,2.454545455,8.962011734,963.0166667,15.04713542,5.027623902,0,0.515625,0,0.022066077,1275,1,1801.145757
299,9ded5e80238ea1cb8e923d3f3b03ccd4,43,3,11.01616296,4.057107008,232.2051282,214.3846154,12.5,6.47068553,564.2833333,14.46880342,3.490489651,0.102564103,0.205128205,0.102564103,0.014767995,500,0.820512821,1421.085022
300,9dc512e71a0f206687f60b8bfc405050,57,3.625,10.63477574,5.402512773,243.2068966,234.5172414,3.130434783,7.444110276,365.75,12.61206897,3.500278332,0.206896552,0.206896552,0.206896552,0.015948963,350,0.862068966,2197.410537
301,9da29e218f6be3ea257d35f98eee1088,60,7.02173913,11.49281527,6.52526271,244.8978328,236.6594427,2.741697417,7.914442283,4385.733333,13.57812178,4.006484438,0.111455108,0.27244582,0.111455108,0.026981425,7100,1,4841.973042
302,9d59581a50c97cf28d30f80cc77dd76c,74,5.3,10.22472859,3.928331386,178.9433962,168.6415094,2.944444444,5.908625526,713,13.45283019,2.963490717,0,0.20754717,0,0.023959794,1025,0.490566038,4010.138553
303,9cb8155c8eac12669e18a89a2971a8d1,66,5.675,13.3509732,10.49384293,341.0660793,315.5066079,8.164948454,9.899212544,3350.45,14.75969163,5.44730105,0.154185022,0.220264317,0.154185022,0.017037512,3425,0.911894273,5000.607012
304,9c8968198038d0ce08f8066275480e62,67,6.58490566,11.50702788,6.189598022,65.12320917,47.56733524,10.49832776,6.833542812,5211.35,14.93223496,3.804294935,0.128939828,0.131805158,0.128939828,0.018149488,5675,0.853868195,5076.770432
305,9c67faa1ab5de24e6d9c60bf7705f658,82,4.75,11.29191272,6.678799878,201.7857143,185.9924812,6.050458716,9.96616771,3055.266667,11.48596491,4.267751474,0.680451128,0,0.680451128,0.022502127,4125,0.744360902,4398.200004
306,9c5a3250d9f6e6537b3b076b26ce16cb,89,5,11.00587554,5.759804679,284.5206897,267.8448276,4.701550388,6.305041286,4218.5,14.54655172,3.419412027,0.055172414,0.324137931,0.055172414,0.023112481,5850,0.879310345,4897.614615
307,9c5835247a252ab6275775341b502f4a,87,7.28125,11.88757952,7.374993173,269.4077253,249.8626609,10,7.788729772,3401.883333,14.60035765,4.239684853,0,0.635193133,0,0.009676013,1975,0.948497854,7530.410139
308,9c0158ebe58592fdb3d18fb9c4623db7,67,5.4,12.28699862,8.921412296,67.41750842,48.50505051,4.852713178,10.43288753,3747.316667,12.61722783,4.907631164,0.575757576,0.074074074,0.575757576,0.019680749,4425,0.865319865,4445.436101
309,9b7b9829183e266882d4815d95357a1a,18,4.6,10.96642115,8.555115374,297.7826087,291.4347826,2.743589744,8.849682667,540.9666667,11.76014493,3.880108022,0.195652174,0.543478261,0.195652174,0.028498367,925,0.826086957,908.0196712
310,9b73a887dab36dc0a53f3308bc278a2e,71,7.518518519,10.58643231,7.268534602,233.4876847,211.0344828,15.93684211,7.787303869,2457.966667,12.10821018,3.515365752,0.36453202,0.078817734,0.36453202,0.027800757,4100,0.881773399,5651.194403
311,9b665130b27de44f369a44b2cb752670,26,4,11.2852949,6.287815485,271.1388889,258.3055556,2.884615385,9.213458614,427.4833333,11.87453704,4.078897768,0.527777778,0.277777778,0.527777778,0.038987875,1000,0.722222222,1173.67067
312,9ac5116c46dc8515c0aec6f7153c6440,56,6.615384615,11.18180431,8.146872651,179.5465116,166.0852713,2.868544601,7.54173611,3450.05,13.37228682,3.759936063,0.127906977,0.228682171,0.127906977,0.03635213,7525,0.906976744,4142.428427
313,9a54684a69721c1075c2af5fc077665b,46,5.625,9.897118651,3.823190527,200,177.5555556,18.23809524,5.73801926,584.9666667,12.99925926,2.780891546,0,0.688888889,0,0.022793322,800,0.6,2560.879451
314,9a2b695c70ad62abcb4323d7e9a4b6cb,23,3.133333333,12.04260587,7.627942157,293.2553191,284.0851064,2.944444444,8.262752647,675.35,14.36914894,4.426487507,0.063829787,0.404255319,0.063829787,0.008637497,350,0.893617021,867.8704629
315,99e15cb3381c646df2619a95cf805743,69,5.613636364,14.15268492,9.775976259,326.9959514,309.5425101,3.631067961,10.4872202,3810.05,15.42530364,6.031114221,0.12145749,0.311740891,0.12145749,0.012357668,2825,0.951417004,5481.913843
316,99e05511bd051039630e0ee9d311afbc,60,6.846153846,11.9199155,7.798194121,219.752809,196.2059925,11.37903226,7.804471889,3881.283333,14.5366417,4.229714472,0.220973783,0.082397004,0.220973783,0.020504386,4775,0.790262172,4896.334521
317,98a878a6fe557bf91236e6fc0413faba,64,5.836734694,12.75638535,8.515573464,30.66783217,4.513986014,11.31325301,7.648806574,4640.7,16.22622378,4.627160715,0.027972028,0.304195804,0.027972028,0.021728044,6050,0.839160839,4765.160764
318,98a7f586f974550506502f52e47700f5,35,9,14.92689119,7.307336444,508.3703704,497,4.523809524,11.02284088,866.8666667,16.05308642,6.597137359,0,0.5,0,0.00865185,450,0.555555556,4701.970725
319,987f45c1c19d83fcf3295828771c10f7,70,3.166666667,10.71137059,4.037941486,263.8684211,245,11.23529412,7.124472787,493.95,12.99868421,3.452673963,0.131578947,0.394736842,0.131578947,0.030367446,900,0.921052632,2374.353814
320,987c2e7dfc9a93697b8dfd030487ff01,63,8.384615385,10.80147343,5.767323962,174.5932722,164.911315,2.965779468,6.41875317,4501.816667,13.76702345,3.294535352,0.027522936,0.229357798,0.027522936,0.052386259,14150,0.908256881,5705.670619
321,9857a5bc59036a73f9261ea694bc002a,51,5.326086957,13.26311287,10.06869572,282.8857143,265.4326531,8.123853211,8.1649336,4048.7,16.52530612,5.030435851,0.012244898,0.502040816,0.012244898,0.016672018,4050,0.808163265,3602.665116
